P_Pre,P_Early,P_Mid,P_Late,Grow_T,Year,Year_sq
-0.2452233477826032,0.0,1.018323017735119,0.09322614589247685,23.15220265363261,31.055094162564334,0.0
1.1085681810263563,-0.617856726935591,0.6571917600041896,0.0,0.720449025385754,42.79673882662317,0.0
0.0,-0.0,1.7302793762189574,0.0,-39.60891086007526,34.75960603070716,4.127023465004269e-06
-0.13141015733670758,0.7511260827672419,1.0172614456606603,1.229470183523749,-34.339945412071195,44.50206203335041,0.0
-0.3648464794010798,0.5492879082127815,1.2373932696073207,0.1846033376028432,225.76327992509493,42.05305594805576,0.0
1.1402815796987364,1.3041137789063963,1.2797720091972542,1.2653581440246007,346.9834766353933,39.69046251566281,-0.00448377016159338
1.953462670350491,0.47052307754134415,1.3423859954260657,-0.23721351041262892,-26.224746214129087,33.36996165158816,0.0
0.1039556922330055,-0.0,0.328561095029527,1.0251302008544179,40.96183214584822,39.707076455427675,0.0
-0.4210941303296086,0.18661689565870704,0.448806710294748,0.2941744206014727,-0.0,37.3849030187032,0.0
-0.09688379250316101,0.5110983307167036,1.1183440024488351,1.811378238557411,-145.20879923777682,46.464164065098736,0.0
0.18423166980864392,0.6149303360027393,0.36790204113677993,0.9642528409794152,-177.86581520892992,44.6359024624697,2.2701876660311715e-06
-0.6096282479842288,0.004645065875802077,0.5931451659505085,1.3686048755907263,0.0,21.636127756656048,0.004054276415090005
-0.6442182686781409,0.8464713051357794,0.43383572112107316,2.5809252842459514,17.305121168829,36.366839589667705,0.0
0.4699082223080597,-0.1553895936086796,0.3067735138131285,0.6641026534775202,63.828250168370595,42.9144927967789,0.0
-0.07432588894664763,0.60030896197932,1.41562110976924,-0.0,-0.0,42.75668509039711,0.0
-0.6456938026130501,0.3126985586352163,0.4510339354193201,0.637015877869064,-46.1963942727549,37.556149174440854,0.0
0.20187173633924085,0.26120795643041295,0.08509634934006022,0.2454268093322021,303.939216150763,36.852945649483146,0.0
-0.5276270996579275,-0.009249079212744808,0.4334046065580816,0.9526641966012158,-62.949270196474345,42.85821772537996,0.0
0.0,-0.45054155925196593,2.571275189030888,-0.18623013669712657,-39.068584812424746,46.54029806942595,0.0
-0.0,0.0,0.9496979221368189,1.0836933387522591,-94.25986342411706,41.41470924956351,0.0013050722058216295
0.8062898851146129,1.2904392294359202,0.7425832272907019,1.6718633545897361,6.749894368326291,40.92757066362402,0.0
0.9321542694594759,0.5454673812790845,1.2052453737690474,0.5011313602352976,-11.479847685736473,43.58686810259168,0.0
0.21849941329314465,0.07651426587687023,1.699252502274697,0.2591324218493698,-114.9873330629604,40.78068955701281,0.0
0.55830121772451,0.0,2.068346419030375,0.709473170466491,-82.97187441351495,39.23099757852811,0.0
0.0,-0.13489124286079757,1.1708488452408559,0.10135923647135073,0.0,45.112892573476174,0.0
-0.0,0.31521170274128907,1.1982527976195836,0.0,-39.46392026434578,47.32507769550955,0.0
0.1333211640879075,0.830191753745042,1.1433842438919302,0.8935790043377075,-77.4374594733898,43.29319519077352,3.0592532262561754e-06
0.3015736933700235,0.0,0.9095134477513116,0.7660334673666305,0.0,37.10452060101031,0.0
0.0,0.10623107720084492,0.7120489998718036,0.8830918353731797,59.48808843768353,43.94811856438248,0.0
-0.007414563131375573,0.5258715292102704,1.0024113256061682,0.0,107.5570040960221,41.29877790854762,0.0
0.04192958066919831,1.4195102157408868,-0.05770912666875442,0.14591801008958238,159.21515977759867,44.693161265788625,0.0
0.44454262624226787,0.2889001410715546,0.07652583146263484,1.4556532022730189,-0.0,40.29411489501036,4.8675210553178316e-06
-0.1070533257831366,0.0,1.7524952794300885,0.4799491859204279,277.0228374348555,33.63861083718227,0.0
-0.0,0.2922696058300426,0.9957906706038917,1.0575077045764834,184.33360562620067,41.26901486695489,0.0
-1.1399033274547232,1.0477405962876634,0.5343693985796678,0.0,66.29266279160503,41.2354070355378,0.0
0.17342054838733562,-0.0,2.2181000701747156,1.125603768550399,-63.496500952747596,34.26529853563978,2.3277600300331538e-06
0.0,0.20944841479115422,0.9246466186810915,0.10973132592999103,0.0,39.708253968665225,3.522419645006793e-06
0.0,0.7622204844161162,0.27849851254317404,0.5242022744954636,261.20316267504285,40.11109439262286,0.0
0.1270105701886945,0.25005795734093544,0.19690429673623472,0.4804350977834951,187.26563335634503,42.92571980675351,0.0
-0.02176194734467793,0.6385748999066286,0.4254551592331654,1.0260286100836693,-179.22773500270725,45.057842921425,2.346815753377969e-06
0.0,-0.02044336180848603,0.3846608269204722,0.1812628189940214,0.0,46.02237655024963,0.0
0.15396670415373917,0.69003992164276,0.6703783041103571,-0.0,81.58565007119387,38.12184995140591,0.0
-0.06548328442736391,0.2979343080474841,-0.0,1.4452035701849708,-270.521591571754,42.64588152733845,9.68585696900855e-06
0.2066687454278934,0.0,0.7130917311380146,0.5890282402001501,21.087569719497733,36.890656666911994,0.0
-0.0,0.01234294778506698,0.07579348509803283,1.5518154649427416,47.81400366911173,29.584132929934658,0.003060964870436576
0.0,0.0,0.38874452590631287,0.9070608143596744,0.0,35.76292411872369,0.0016829579799292362
0.07599486810285035,-0.12209983928818574,1.6282249341477781,0.3968665865945677,-200.8110889921686,50.3368868081487,-0.002634365395623017
-0.24653793014761302,0.6161602205493466,0.8188319198653916,-0.0,-14.643697584342465,42.45623931029415,0.0
0.49198741849819466,-0.4464342885662086,1.3825605762747872,0.39845024645669486,-60.76812763909896,41.61204356452098,0.0
0.2347330685374703,-0.0,2.4161426280127722,0.32830703471537437,0.0,32.48319711424415,0.0021163404376813855
0.03353999713983105,0.39486332152044495,-0.0,1.0400189918317473,382.5765546159671,37.43738421051227,0.0
-0.004129360517654133,0.47226900539638783,0.2703149668171489,1.6180359263148048,-0.0,35.83460548988066,0.0
0.44481530588439633,-0.8207251506271784,1.150681714006027,0.9965988041607252,-0.0,35.78293372048799,0.001352426456375717
0.03392419277753401,2.5815227088806707,-0.08619915063428084,0.4830635388262923,81.804892763948,39.46546612492024,0.0
0.7321871064217467,1.8369100229427118,0.49163341504601804,0.0,-0.0,45.569117937696596,0.0
0.41846428904588595,0.3006723484290724,0.2763251954145345,0.9199373347303946,109.83977230779311,41.0971655682713,0.0
0.20005263639383333,0.8073728178398306,1.0408485612322373,1.1130581538025266,-82.40157155433283,46.18102495723198,0.0
0.27636589348222623,1.2873038296597283,0.18605447772615089,1.7426298313366895,-148.4450550025135,42.05224399133235,0.0
0.5528726328974017,0.46017950530654594,0.7757407889963841,1.7151252151610095,-0.0,44.321284020792014,2.790968752579116e-07
-0.0,-0.0,1.165053153041627,0.521399575782904,-51.66434884313395,37.933040900974426,0.0
0.24945374857896366,0.0,0.5739600018562422,1.0011716319265715,243.64593742072893,39.66298150743052,0.0
0.36937225137914304,-0.8797332073734221,0.8653596411367016,0.8287578627474722,-87.76333448452918,47.56745680511732,2.5505055885226267e-05
-0.14596988577186357,0.41680276651312864,0.0,1.1189582528786828,-27.00256243412084,41.01367593176843,0.0
0.1398461051995212,-0.08119654715352165,1.0180187069759807,0.450291176005071,-24.720391283055704,40.37833975622668,0.0
-0.1773981140593356,0.6998848362701526,0.9661189427118895,1.9191504712669016,4.653295001725451,34.94272364394171,0.0
0.16679984175399296,0.36549524133327743,0.4191187509364293,1.5942532342330664,-285.10008010560307,46.64778606995583,0.0
-0.0584132875114626,-0.0,0.5864275956725025,0.4431847134231692,-0.0,41.429424496726206,0.0
0.32450181440376696,-0.0650189098689522,1.4693051564832131,0.6596606933070122,234.02865386630623,39.580152116932744,0.0
0.0,1.0784953505344799,0.30929473477734026,0.19987919307475538,0.0,47.59951616927646,0.0
1.222898789081761,-0.4083124092915221,1.1332837369330306,0.3975698407814831,-0.0,34.47644344112415,0.0
0.6420010335456184,-0.0,1.0975340732185626,0.42356707113280007,-38.333656413115136,44.11926839604209,0.0
0.19850590251561578,-0.09604312224309271,2.1920139308682973,0.7138490697094418,13.69856533447322,37.780015884712085,0.0
0.0,0.38421712641190525,1.1724644437307783,1.2761233470463258,-196.97394071687728,41.304601930395265,0.0
-0.0,0.5890769245282311,0.7229305902163857,0.0,29.820181906208536,45.08290155714246,6.206393968623462e-06
