Intercept
-60209.11938877647
-75129.18338448973
-65507.719728619086
-53839.72222276737
-71980.29891718658
-58683.00964215358
-57931.38145497932
-64240.462799077744
-85235.84407776907
-83812.48166633738
-69017.07736898876
-91690.86064363088
-79796.0631436916
-77740.1142482971
-72538.02217542058
-55519.679621775635
-94240.98397682003
-67375.81881038082
-71581.08357109959
-76235.7388888186
-58746.561388671675
-52831.35091401796
-59941.311676147794
-92839.7369605953
-91864.16615672811
-62207.22161501375
-66971.5203522986
-77853.13067899269
-69103.54565989196
-57924.650632041106
-79507.94924003177
-44653.907124829304
-79496.85035130316
-64439.320102234415
-80194.5255533095
-63910.542894077844
-77765.93985122924
-102230.34519479601
-49236.055740864416
-81769.29649796036
-70707.89187114188
-54820.663022607245
-68759.06284705097
-75970.63667752116
-76634.75591846861
-55384.74510633899
-71320.76427466114
-67232.1687112086
-82828.62607325541
-76255.23532069902
-51619.92499678647
-98369.458789755
-71405.43962943534
-46084.11510817384
-70185.32819546651
-74091.17930568276
-62869.87563051037
-70593.28896228832
-48924.35756545422
-57851.73302836501
-81585.9393595991
-63022.61798450783
-62216.75582335843
-88067.59500652559
-120277.69393913195
-87363.68979029694
-75781.18750136056
-71374.34769149359
-83439.67674905478
-83576.42709442409
-69966.04533363343
-81174.27924338458
-58435.50309444625
-70833.2723379348
-75077.54797348454
-85771.25119322093
-61132.19875126211
-50896.58670434206
-65381.434147894106
-66193.86886748539
-80218.68908549819
-61863.00010234678
-42714.12816956607
-82615.02668311013
-61547.79117382166
-64942.434039373264
-54919.798623889204
-67701.14947632515
-49531.76408002842
-75026.6536841971
-67175.29622853867
-81537.62550572527
-70243.63561814612
-64000.96191646194
-63989.02370585798
-61078.55846344857
-60584.15794409367
-65470.07029968194
-54871.472807240796
-74750.18144366222
-59328.30870642622
-81375.26616391234
-57931.00069254314
-87547.5358904588
-56651.45017755705
-71305.93395829835
-59144.78050009563
-56948.99224948049
-74956.84090581533
-56700.61285129384
-62168.21260128969
-84913.20091965559
-63867.40363812632
-58556.79423167495
-69776.91983566353
-72117.28281665195
-81719.63046711971
-77323.29129499118
-65263.656725548106
-85282.63336295633
-69067.90569443877
-63608.49899423516
-65998.03002796773
-96341.79538489801
-74548.84473051103
-52964.53213192849
-89597.34286600836
-35277.69897591667
-73999.99162636173
-53852.50645352094
-70395.18691475874
-58069.77250858264
-68802.96764228767
-85869.91009125837
-62675.71297113374
-61458.22242485464
-61096.87779905774
-72524.73880819739
-72379.76776952737
-81632.50502020003
-53170.1103737455
-75712.56458537374
-48368.99070647143
-81753.24931975575
-60862.38035346445
-59575.70692377437
-90786.34700407578
-66091.20887129838
-59763.011200592184
-88367.04003801318
-86850.42884026436
-64215.30865515702
-52989.88091734701
-67410.79052026075
-70275.7124655548
-56819.01569739163
-66286.74835151146
-82390.71882228847
-80663.857239429
-75781.50167685641
-70266.19087324372
-63277.6641949914
-61387.19020429321
-76138.96311277262
-41316.065619191286
-51799.86438855805
-68278.54893148284
-63810.04486255039
-81082.7858540295
-102144.68308505681
-69509.73292832548
-59545.472382668646
-92040.8376705002
-74412.58980347711
-60349.422767609954
-65430.13290018644
-85792.83062026884
-64343.964681067526
-93018.8212855016
-83425.31804134093
-75336.0512341204
-76286.1180180503
-76778.59043317004
-70018.95457498492
-103283.76826743888
-68346.21488353421
-53512.85877654189
-72196.25056719573
-69995.24792142611
-56439.3196182347
-64409.72257227301
-70101.46125623472
-59286.78007904996
