Intercept
-76414.97157873935
-75682.16128585667
-68056.0969474822
-60306.743803867765
-72897.80693142513
-76752.73157953132
-68267.00414349422
-55258.81479963294
-67798.35935776099
-78581.03366594457
-64535.92013802996
-76230.81231250883
-75941.92940920538
-67581.01276850422
-70972.73479955633
-92086.60012486867
-65105.63865290637
-88378.48644151437
-61427.53317189657
-78995.23092582474
-75794.87157061501
-85124.43285724691
-68174.11933330745
-71732.37032559802
-87728.43682644033
-91718.66098320993
-69985.32145591379
-81131.3461223061
-74368.54441984602
-80566.70142280652
-72046.101289637
-77474.08488402239
-66019.12702749661
-80192.57443800673
-74773.71139601132
-70675.07593471042
-65435.786076288554
-75238.84922700583
-76311.17167575679
-78537.96092015943
-73654.07135638634
-86871.79158058921
-75272.07000872161
-79147.7270458387
-67706.02255362396
-62973.891888441336
-74069.3718915772
-69460.70220655124
-82905.9864811669
-68559.45154794646
-65620.22392519895
-85487.06035387177
-81678.13952735848
-70227.9212405213
-79871.27192607925
-84748.53519978255
-68896.75853372802
-76403.68319860866
-66822.79989889346
-69888.96314195811
-68232.99251749885
-69724.74372559461
-73001.93506956258
-79732.5432076779
-87579.20408658995
-101985.44181976374
-58380.62987263216
-84188.87104326268
-50319.24748831915
-69877.63114318745
-66377.01655851881
-74520.64549001804
-81916.00328728658
-79558.7267517205
-98501.50730941945
-80621.78325276433
-79719.6979134577
-109452.41929917899
-90607.98992535523
-68825.3269400943
-73909.39050356821
-59513.10306474777
-70765.77768992251
-61656.20801084105
-63947.06069686061
-73343.41787640832
-74923.0169576459
-72559.24643506456
-63961.340362184004
-63641.92094384212
-68812.03470852788
-90048.20440773625
-68839.56213389692
-64397.419636650324
-55907.27074494407
-65895.13340982221
-107135.15148380582
-56756.311681116524
-70972.16983071103
-82047.24785645156
-77219.67081100876
-75309.10457623073
-53449.67175255893
-92347.30418891677
-84036.37267995568
-63017.20641868968
-80148.48077722127
-69952.72613772406
-81074.09514571364
-84135.65848340184
-73220.66910409843
-57780.36985108972
-67038.5238695411
-68125.90647977211
-83104.47822638237
-74616.90774635758
-89067.35086347884
-70629.3383630175
-62569.726982205786
-51351.327179434316
-87512.7141432758
-72506.2244649166
-72217.80142962861
-76893.6968134591
-63334.13439539418
-64866.20936267263
-81395.81222835527
-92701.48033701807
-63699.95723191039
-73048.7666478317
-65054.060278895806
-59640.435109970254
-81795.13670603214
-67761.36578065908
-79727.80681185861
-82739.36733127295
-64371.10491230599
-88015.07312245063
-75204.03193341411
-66667.54207003638
-87074.50705660634
-98582.5257360383
-91098.71315333968
-72048.76030812062
-73490.37117972254
-68396.2603071513
-60092.6653538014
-75592.44258274947
-90481.86095727517
-61177.04613539983
-73311.84750307
-77789.89071717835
-84871.42150369882
-60687.06628063661
-96494.52194125156
-60704.61807420131
-71976.01753759739
-78916.52154963504
-91452.30573916167
-75206.8196800829
-77042.1491119892
-65964.21800306745
-74181.07202377374
-108585.97478097332
-69224.02062269095
-78160.89235660806
-68345.02904847731
-76897.38368155374
-63750.080507894425
-70671.70088284765
-86955.2906440489
-77210.88179313087
-65295.85537970205
-72597.4841915899
-86628.8164422644
-75444.0485557349
-60112.357195840545
-83741.07048122623
-69659.16865219714
-72021.76499290792
-74650.28068944074
-79412.20789761719
-74685.92269762968
-71457.34237988762
-81211.32882470229
-90610.32970499514
-79575.08519417171
-78097.97616576853
-64993.66580180299
-89295.49780341309
-65364.52110519758
-84128.0967107753
-55193.265809352975
-72601.36666397337
-80381.37477310601
-76642.08772214246
-68894.68290754606
-65882.69743660951
-71582.12422015824
-78268.6624672631
-70729.9833100398
-83438.87937685393
-65994.08167744435
-65806.27938010581
-85847.19426869249
-74531.91845180775
-75635.07510935998
-68953.42744197635
-80002.34921505243
-79577.06532212417
-74855.80578720348
-80578.06665654256
-70529.44738759038
-63587.34024711058
-67619.06292979766
-82533.52880033583
-78009.60437965467
-71387.7894731428
-73963.14305652866
-89613.07031870389
-84926.98800557293
-61966.85693941408
-71303.57350610435
-77911.47710250298
-91299.81536000338
-80017.31970868223
-76665.14516688493
-80259.52843066081
-75494.83335764632
-51442.25854759517
-82237.74708050635
-69436.4696786673
-63165.38958318506
-72775.5893125491
-110663.81063622043
-85813.36449502879
-83903.6311826483
-64149.5254101462
-96602.42538843573
-87423.53645843695
-76439.51207308061
-67370.92716605718
-88749.9517332124
-73146.05307379336
-65436.43339630191
-74327.38515816853
-65989.49158942411
-75888.36265452603
-67528.64231445202
-67546.32516464677
-89410.58463465817
-89880.21395637332
-65029.00111206426
-88705.12727017351
-77511.14831140164
-74161.28329017326
-76120.21528646073
-119276.38000269732
-65018.33895830422
-74776.28563602532
-74821.29167283002
-103414.58775660436
-58823.34526818922
-65881.73844367222
-58922.09754338084
-59043.086337681736
-111575.26365735523
-58622.29543921544
-65109.70474024887
-65450.5531868987
-81747.30628616815
-79567.88183168661
-68857.77388857068
-59245.53190330157
-85283.21844364688
-49404.786812659695
-69697.47394140816
-81910.82088479477
-90356.1950668511
-90803.03121493499
-81316.80110661878
-67129.02359348843
-80080.06033720217
-58934.87210979998
-93552.79051532954
-75086.82819222263
-80402.81899485357
-61942.83210112778
-77840.85067614791
-70220.4583227889
-73287.81556636165
-98147.04942567197
-73524.04149769712
-71017.41263265688
-65565.2906923644
-63966.52678059342
-65390.82441285152
-67804.46700941554
-53939.24069499254
-82522.20771060714
-73876.74759394478
-85299.74517893938
-72138.73478735064
-69562.74077516446
-86460.39691555912
-76022.73513936123
-69282.45190126386
-77105.2416373996
-89019.375677274
-75556.07347524508
-76679.04461762049
-69566.69857770127
-62837.5164214553
-103390.49634571419
-54106.03873375356
-72273.84874530218
-76914.29593238542
-66734.48435310919
-61900.13200246345
-66455.49723714167
-71960.35784325389
-72053.77679547096
-80080.35606734987
-85543.36158237103
-57087.59924652376
-78132.71137385823
-57434.35755940769
-69333.01916276981
-69856.7053994153
-55959.46235734231
-33881.34616677333
-72390.58395451338
-67116.15706264519
-79966.13314549832
-72975.86450450937
-47937.94492625976
-64454.054725011854
-87228.03157603604
-78127.08735126705
-89737.39092051367
-75630.7912144729
-63657.69781601628
-69651.20618749477
-82187.60849026142
-58987.13038409498
-71889.35269537863
-56274.428072845345
-93742.3084774912
-72487.80165764714
-87975.90235949896
-76966.66975245254
-63532.988727295706
-69052.27309651556
-71126.00332319672
-76742.09623029493
-70998.59042283644
-89572.82482031621
-62440.25720228237
-93712.30411566782
-52345.04320509254
-68341.49051579155
-75556.39125582832
-73518.89198793212
-78679.76640723382
-64293.583606459644
-69817.839281778
-65667.99512151189
-80329.80463462995
-76307.7349979308
-68322.41851703731
-82572.33102142338
-74428.47697919367
-95393.42615722385
-63453.513007529975
-76889.28516069877
-66706.82455574414
-103049.29592030133
-63626.35641077395
-74830.40062281054
-90357.7614167258
-70790.81347426352
-75034.59255717977
-78536.49375413897
-84582.79038714875
-53661.82952814988
-66205.28741368222
-72695.59477194349
-72456.85166165644
-63193.151761548615
-78333.32319325823
-89087.90600199466
-85662.13855507341
-74609.18511065975
-78686.39732152798
-82601.7035039881
-118883.71708733542
-65240.96190380024
-79050.08395615393
-63548.525270573526
-66983.03358904153
-69742.89034595483
-62437.661346405825
-78076.26121432162
-81421.22807864462
-84991.8086006133
-70137.38395615965
-74957.54839931813
-76477.38802391537
-60532.55779561414
-75693.8246588639
-57751.27554210221
-73635.6184692881
-82114.64979809777
-78829.91975894515
-62759.47638043581
-78590.94955982138
-57960.250580263266
-58632.607458974744
-90646.32491316104
-79200.86562104723
-63559.84389751657
-67318.17439495573
-78442.75004713754
-70749.2148889009
-73825.4322191995
-86391.574188736
-69753.58511383411
-51497.12990093888
-115210.35821474897
-62146.34623065366
-96896.3852713107
-59520.28721358722
-69344.32331237913
-73366.04571422868
-58691.03028949171
-89596.5886562252
-90761.98175666752
-73629.90630267003
-80637.94190376728
-64725.71855287708
-76708.31840781562
-76437.24721060741
-57534.80171440866
-75846.75751929612
-81632.14273802581
-81107.01857746734
-76486.10983233339
-77064.92415406642
-74890.67637525327
-73294.11415126786
-80127.45418086088
-64584.01667094981
-65962.86247014452
-84207.21018594211
-87893.95436221242
-63113.61859342945
-73447.81339806528
-58722.56518860679
-49037.81850750485
-76655.11703497832
-71346.97150178273
-80940.86761200934
-75856.47998560089
-89565.79777328335
-96157.84854516473
-81020.47837939564
-84066.49379204171
-74861.03055587503
-85482.40247747333
-76697.9261770403
-73137.7179359031
-62739.77800917796
-72246.72652223762
-66662.56594409642
-65500.62154025674
-100799.64887171044
-68240.62574951434
-116669.1394323968
-69379.22312744074
-74467.8719315388
-66280.07885203569
-62225.862798411166
-71331.86512296704
