,BR12,BR16,BR13,BR29,BR23,BR21,BR51,BR50,BR31,BR15,BR41,BR22,BR43,BR11,BR14,BR42,BR35,BR17,BR25,BR27,BR32,BR53
1981-01-01,108.5208813743901,56.675637887470096,102.36777676009301,22.5966572070455,5.474136442535718,43.92142694907351,67.56884848004324,40.505264369266115,29.495062321489034,80.1334008322708,52.01913006380083,29.105161354897586,57.19234116845293,98.41035183990556,87.036254613069,69.68899604113824,25.551151745530653,27.548265191155853,2.203369012761246,4.394732939565372,23.783255897974488,25.999004958807674
1981-02-01,94.57046335199259,59.04371617054954,86.19478813892869,12.948642984649117,6.737416862014035,43.706257748619215,67.7285535070447,38.04458713825666,26.648492432130727,78.28127043798233,48.763065554653046,17.925141925007434,49.28016023122046,85.54145657806995,70.68189133173175,71.18239685657117,24.37291777501549,27.56128903805798,2.282298092789093,2.969515170040995,22.947461568891253,24.424707639777658
1981-03-01,95.64153904626833,60.705445169269005,90.49552803453042,16.006637333484413,6.243656144634321,42.25939774345689,59.93177449432301,41.377046824952586,19.997542802248788,79.12824686958768,43.394711204436724,18.85204923571786,45.28585698633721,77.88462070643438,70.66345131797382,63.19434583826164,21.578891568559772,26.673218837533092,3.428001740257169,4.9896124214618665,17.22639814408549,22.460961366617564
1981-04-01,75.11912134559614,64.24790965926535,75.21435896924802,18.277485561113615,9.099588942367047,50.942882204883695,72.39327099387653,31.91980283514185,20.57189437153511,74.68210144077773,28.05720757146769,25.456759176861183,26.6822385580684,82.59750325891567,59.66487357817921,37.329916537319555,17.45790125189196,31.298604774214677,5.130121716766805,8.355581904139022,15.924792373147609,26.98523113237974
1981-05-01,69.9016765659847,55.45240143308586,78.65516754545666,17.831297875966904,9.81835927678391,45.36577373693968,70.0125531258869,26.53719231869818,16.68439072529752,79.00296391006174,22.628510917326313,25.365442658633476,17.74088286590458,91.92658149647862,52.94358924605086,25.912540795336838,12.35297007167116,32.65953170693943,5.611963882955783,7.818234994800599,12.241263494401606,23.04967752887513
1981-06-01,49.4432937812617,53.304919345586164,70.61695967709655,13.49275215026086,9.157529090382656,40.281989351073236,61.639881737671864,17.44851239168776,12.671819799780195,78.59697391714097,14.964233555492621,19.394743140003747,11.452605589567797,79.05399104748838,48.60118948088989,16.972205890304995,8.124928355941373,33.31717565732807,3.645670216534181,4.482724905334663,8.921835704832272,19.149722694541314
1981-07-01,62.25864157409406,63.50879941091855,84.13980100634865,10.22303228335222,8.14342470502625,34.293345429376544,69.00285025165688,16.716247620249547,13.71718328308056,82.41403783373016,16.217112461499603,12.343654820783993,13.019536506871344,92.99160493642177,55.06595888009735,18.93655670761918,8.135742310962861,36.0121057869877,2.560141837698017,3.250840516365786,9.351901384646682,22.620958930386642
1981-08-01,75.97801973464453,77.78621785886655,94.83626671771941,8.436874912215089,9.10004664159712,26.43797269836422,73.44834337974319,20.094590517686687,16.83038404008505,87.95726519979283,23.09043663604734,7.839331428405008,20.900208386676756,99.28337095899448,64.93268462429201,26.165410057990524,11.208187425730001,36.52997961888819,2.3538956226182735,3.083609944739058,12.229915606678176,25.60986079209346
1981-09-01,89.9463910252688,93.75003095422703,102.305163199343,6.484912816813948,7.289497376163888,14.714213647852178,51.94598446481413,21.828271953968148,16.082124368861088,77.32370136229125,23.596272207701425,4.487879040105261,19.34550277886657,80.5994360458275,74.31266568919315,28.238314293593334,11.604201233559067,21.91206195711245,2.160400427613027,2.712519494068878,13.291515879242937,18.78279816181858
1981-10-01,97.10320988591457,99.76019492536142,111.60806654412545,10.251017079369564,4.6027442331436825,21.645411188106074,75.60023774993705,34.57827608418507,20.75343090519046,87.91230070094507,28.285290362504742,10.86457447026775,34.874629110773746,92.87208782585941,92.31141265678218,40.36809659684347,16.84240946843813,33.75321804117501,1.342894865719556,2.3820367019706996,13.101914888171912,30.196539894736144
