,BR12,BR16,BR13,BR29,BR23,BR21,BR51,BR50,BR31,BR15,BR41,BR22,BR43,BR11,BR14,BR42,BR35,BR17,BR25,BR27,BR32,BR53
1988-06-01,15.238729,311.68057,181.54518,42.388443,58.032265,61.500504,9.827376,12.323981,10.330273,148.10277,73.50055,11.371129,116.352165,11.999893,288.4534,98.06268,32.952232,13.928442,47.90786,102.16772,40.356762,11.008658
1988-07-01,15.31952,207.41382,131.91087,33.10488,20.958275,27.618008,0.5274377,0.21808764,2.139758,77.895096,6.165006,2.5102534,47.835545,0.19460508,366.6158,15.3996,4.977118,0.7129812,63.052788,134.10007,32.838165,0.000646092
1988-08-01,26.540678,98.10801,95.16161,22.270727,1.2039872,17.921736,0.46691048,0.2634769,1.8420942,41.527477,5.389543,2.2946455,47.35538,0.53541446,295.647,14.507503,1.9852545,0.45547822,26.90737,40.3018,12.977967,2.1536147e-05
1988-09-01,59.37467,75.09851,132.72049,16.020893,2.43432,10.805391,25.834393,14.480246,15.204024,73.21743,43.85309,6.717018,231.94235,49.68685,179.21182,126.89666,34.85957,30.009254,10.690267,24.791786,29.621555,12.911039
1988-10-01,137.5992,64.81852,189.26697,62.765717,3.5801852,45.152172,147.77588,113.31194,124.42484,132.87636,154.0706,52.90429,103.0544,174.9773,139.56433,139.14828,173.63005,172.96129,2.9072132,17.719526,125.45229,149.17838
1988-11-01,251.30626,93.88013,285.15344,84.61095,6.27211,88.10378,210.21341,114.49318,139.49806,179.80577,36.61875,73.57692,104.37095,208.61797,170.47829,69.15992,87.22975,200.1009,7.4378977,35.190228,140.94154,159.65381
1988-12-01,270.60492,245.977,269.96692,212.72939,96.90357,206.57869,294.2253,198.4188,229.64381,267.13953,133.11385,239.27893,62.659527,306.0849,157.04459,114.49308,183.73491,314.86435,37.195038,103.938484,169.73062,252.56702
1989-01-01,295.6113,358.87082,298.3967,48.315548,106.738754,159.81758,329.01373,315.8244,141.0508,285.15308,276.9027,124.60954,164.52707,358.10886,123.90843,265.84506,298.62915,233.09225,43.1057,43.790497,106.39084,237.77676
1989-02-01,290.0018,349.80246,313.1556,62.90954,58.626144,193.91806,267.45724,208.93861,176.15453,293.16138,164.30453,147.16507,43.210503,302.34598,109.8244,162.96413,268.57123,205.68745,32.23494,26.792406,86.36448,232.19398
1989-03-01,274.99338,452.1539,312.90506,132.79019,289.7112,333.9661,285.36322,153.21986,141.31073,386.37592,112.85879,305.72375,106.49264,277.5426,199.55615,135.30586,154.94939,287.127,134.96637,130.28555,139.41776,197.88187
1989-04-01,242.79128,408.80432,296.3956,57.465458,457.27155,367.7595,179.43314,92.531296,34.80844,330.68195,95.95305,262.5043,132.48555,244.22818,109.87449,113.944664,58.44287,182.51842,355.50372,179.39888,65.819214,69.507835
1989-05-01,112.35886,416.713,293.72418,61.10241,216.92383,198.44109,42.792095,26.414457,13.319417,273.72046,66.989784,121.30447,35.191723,64.59602,357.15125,113.949326,49.85395,73.567,133.77878,164.17567,51.035088,22.811464
1989-06-01,96.64242,289.3119,235.92804,42.80173,53.09704,65.626816,30.611155,68.64715,42.628845,145.52701,80.57607,12.8815975,60.952934,53.62671,310.07672,59.612976,62.643238,18.224758,59.997417,89.46708,84.86991,22.947384
1989-07-01,44.766827,199.3372,123.86828,18.767021,55.285385,41.21351,18.555876,34.454113,25.706118,99.706856,119.64873,8.128637,89.31245,16.689198,262.08298,102.198875,109.349754,16.053795,102.489,140.62892,39.3636,18.104652
1989-08-01,60.280186,99.99813,129.2373,28.210037,10.108265,25.055841,45.052223,107.80759,20.944502,62.687935,124.754906,2.994999,133.14722,71.43944,171.81284,113.31755,43.02611,15.599034,24.219994,47.07732,34.076984,26.800741
1989-09-01,80.686295,40.643795,143.5669,25.554482,4.428395,22.380054,49.74781,47.926414,50.29442,66.9518,158.91972,16.907934,172.40308,66.855,145.56319,234.68513,91.88081,47.676094,5.4273458,27.731096,63.838852,50.18374
1989-10-01,200.87494,86.36813,244.97171,51.14357,7.1013346,62.902287,160.07552,76.73983,98.97128,154.44173,104.86522,37.260536,99.63676,180.05115,161.99467,114.96712,66.90913,151.28583,8.21108,27.596392,80.40425,116.56937
1989-11-01,176.37166,94.11132,239.27042,149.7631,10.354804,130.35301,210.07478,133.29715,224.47269,162.59279,92.96509,138.72371,105.24243,230.90019,173.53003,90.96887,140.5749,255.4322,11.652462,31.889647,171.7848,259.97025
1989-12-01,218.04955,214.94354,215.20247,477.19153,153.19855,318.19693,392.85855,229.83072,387.48932,312.68842,149.66728,424.01788,85.80711,327.8438,58.90454,118.24573,229.87468,529.0815,94.24576,190.38568,168.3826,502.86847
1990-01-01,294.70535,302.7406,319.94824,35.795975,27.448477,124.111084,272.29794,189.84845,95.178696,187.308,292.72845,41.919193,124.78865,310.38345,112.94291,265.5934,274.706,140.91814,11.650905,21.102139,24.785069,186.33728
1990-02-01,214.70384,244.9034,263.48178,116.18978,181.49144,254.00514,318.93835,126.25763,157.51804,325.86716,68.56641,169.11984,167.31567,366.2059,88.99581,151.13498,112.42879,268.85184,85.77521,56.649075,83.83237,196.203
1990-03-01,265.9136,402.11496,312.30118,37.196716,122.29928,188.08405,198.27615,140.55254,91.21745,291.51996,126.88973,127.89347,168.24817,261.34418,143.5361,149.56018,185.52396,170.46194,31.670586,32.03244,63.851746,106.957504
1990-04-01,136.54004,412.19955,287.66437,32.48093,190.28287,167.43132,132.04575,100.03312,46.40339,263.09912,140.08658,94.01979,204.53218,148.50471,260.3435,181.4092,93.037094,80.20237,98.14457,109.5454,71.27539,74.380554
1990-05-01,80.11888,317.89297,216.52208,32.145866,89.82964,72.08237,78.586296,137.7787,42.253475,147.90358,119.595985,22.813883,117.88545,91.39685,351.8488,181.23183,66.32125,68.653595,53.70224,57.87692,46.165943,63.40254
1990-06-01,34.641712,236.41902,173.1406,31.433588,23.56725,30.987291,15.182919,46.61552,6.0533085,80.5858,96.31291,3.6600578,96.97834,25.544134,304.82397,176.87991,19.114372,1.6081758,36.52181,66.02673,32.196346,1.515533
