,BR12,BR16,BR13,BR29,BR23,BR21,BR51,BR50,BR31,BR15,BR41,BR22,BR43,BR11,BR14,BR42,BR35,BR17,BR25,BR27,BR32,BR53
1981-01-01,90.1296587587565,73.25925433432992,89.8847507177015,22.889156971910992,14.761829526631182,46.66266416451682,67.34531639725444,38.518324962038406,27.12728873758245,83.93380259805902,45.01136222329982,25.110208313777207,44.01388621955511,85.33261114943244,71.59788258585317,69.2823522498548,26.70783705448749,35.34002062496269,7.688778746623729,10.734892447570159,27.519786766074265,29.758991692096522
1981-02-01,90.1296587587565,73.25925433432992,89.8847507177015,22.889156971910992,14.761829526631178,46.66266416451682,67.34531639725444,38.518324962038406,27.127288737582454,83.93380259805905,45.01136222329982,25.110208313777207,44.01388621955512,85.33261114943244,71.59788258585316,69.28235224985478,26.70783705448749,35.3400206249627,7.688778746623729,10.734892447570159,27.519786766074265,29.758991692096522
1981-03-01,90.1296587587565,73.25925433432992,89.8847507177015,22.889156971910992,14.761829526631182,46.66266416451682,67.34531639725444,38.518324962038406,27.12728873758245,83.93380259805902,45.01136222329982,25.110208313777207,44.01388621955511,85.33261114943244,71.59788258585317,69.2823522498548,26.70783705448749,35.34002062496269,7.688778746623729,10.734892447570159,27.519786766074265,29.758991692096522
1981-04-01,90.1296587587565,73.25925433432992,89.8847507177015,22.889156971910992,14.761829526631182,46.66266416451682,67.34531639725444,38.518324962038406,27.127288737582454,83.93380259805905,45.01136222329982,25.110208313777207,44.01388621955512,85.33261114943244,71.59788258585317,69.28235224985481,26.70783705448749,35.3400206249627,7.688778746623729,10.734892447570159,27.519786766074265,29.758991692096522
1981-05-01,90.1296587587565,73.25925433432992,89.8847507177015,22.889156971910992,14.761829526631182,46.66266416451682,67.34531639725444,38.518324962038406,27.12728873758245,83.93380259805902,45.01136222329982,25.110208313777207,44.01388621955511,85.33261114943244,71.59788258585317,69.2823522498548,26.70783705448749,35.34002062496269,7.688778746623729,10.734892447570159,27.519786766074265,29.758991692096522
1981-06-01,90.1296587587565,73.25925433432992,89.8847507177015,22.889156971910992,14.761829526631182,46.66266416451682,67.34531639725444,38.518324962038406,27.127288737582454,83.93380259805905,45.01136222329982,25.110208313777207,44.01388621955512,85.33261114943244,71.59788258585317,69.28235224985481,26.70783705448749,35.3400206249627,7.688778746623729,10.734892447570159,27.519786766074265,29.758991692096522
1981-07-01,90.1296587587565,73.25925433432992,89.8847507177015,22.889156971910992,14.761829526631182,46.66266416451682,67.34531639725444,38.518324962038406,27.12728873758245,83.93380259805902,45.01136222329982,25.110208313777207,44.01388621955511,85.33261114943244,71.59788258585317,69.2823522498548,26.70783705448749,35.34002062496269,7.688778746623729,10.734892447570159,27.519786766074265,29.758991692096522
1981-08-01,90.1296587587565,73.25925433432992,89.8847507177015,22.889156971910992,14.761829526631182,46.66266416451682,67.34531639725444,38.518324962038406,27.12728873758245,83.93380259805902,45.01136222329982,25.110208313777207,44.01388621955511,85.33261114943244,71.59788258585317,69.2823522498548,26.70783705448749,35.34002062496269,7.688778746623729,10.734892447570159,27.519786766074265,29.758991692096522
1981-09-01,90.1296587587565,73.25925433432992,89.8847507177015,22.889156971910992,14.761829526631182,46.66266416451682,67.34531639725444,38.518324962038406,27.127288737582454,83.93380259805905,45.01136222329982,25.110208313777207,44.01388621955512,85.33261114943244,71.59788258585317,69.28235224985481,26.70783705448749,35.3400206249627,7.688778746623729,10.734892447570159,27.519786766074265,29.758991692096522
1981-10-01,90.1296587587565,73.25925433432992,89.8847507177015,22.889156971910992,14.761829526631182,46.66266416451682,67.34531639725444,38.518324962038406,27.12728873758245,83.93380259805902,45.01136222329982,25.110208313777207,44.01388621955511,85.33261114943244,71.59788258585317,69.2823522498548,26.70783705448749,35.34002062496269,7.688778746623729,10.734892447570159,27.519786766074265,29.758991692096522
